Genus,Trait_group,Trait,Trait_affinity
Dromogomphus,AdultFlyingStrength_abbrev,Strong,1
Dromogomphus,Emerge_season_1,Fall,0.023809524
Dromogomphus,Emerge_season_1,Spring,0.452380952
Dromogomphus,Emerge_season_1,Summer,0.523809524
Dromogomphus,Emerge_season_2,Fall,0.487804878
Dromogomphus,Emerge_season_2,Summer,0.414634146
Dromogomphus,Emerge_season_2,Winter,0.097560976
Dromogomphus,Emerge_synch_abbrev,Well,1
Dromogomphus,Feed_prim_abbrev,PR,1
Dromogomphus,Female_disp_abbrev,Low,1
Dromogomphus,Habit_prim,Burrower,0.909090909
Dromogomphus,Habit_prim,Clinger,0.090909091
Dromogomphus,Habit_sec,Burrower,1
Dromogomphus,Max_body_size_abbrev,Large,0.333333333
Dromogomphus,Max_body_size_abbrev,Medium,0.666666667
Dromogomphus,Resp_abbrev,Gills,1
Dromogomphus,Rheophily_abbrev,depo,0.435897436
Dromogomphus,Rheophily_abbrev,depo_eros,0.564102564
Dromogomphus,Thermal_pref,Cool-warm eurythermal (5-30 C),1
Dromogomphus,Voltinism_abbrev,Semivoltine,0.857142857
Dromogomphus,Voltinism_abbrev,Univoltine,0.142857143
Drunella,AdultFlyingStrength_abbrev,Weak,1
Drunella,Emerge_season_1,Spring,0.193548387
Drunella,Emerge_season_1,Summer,0.806451613
Drunella,Emerge_season_2,Fall,0.227272727
Drunella,Emerge_season_2,Spring,0.045454545
Drunella,Emerge_season_2,Summer,0.727272727
Drunella,Emerge_synch_abbrev,Well,1
Drunella,Feed_prim_abbrev,HB,0.7
Drunella,Feed_prim_abbrev,PR,0.3
Drunella,Female_disp_abbrev,Low,1
Drunella,Habit_prim,Clinger,1
Drunella,Habit_sec,Sprawler,1
Drunella,Max_body_size_abbrev,Medium,0.555555556
Drunella,Max_body_size_abbrev,Small,0.444444444
Drunella,Resp_abbrev,Gills,1
Drunella,Rheophily_abbrev,depo_eros,0.25
Drunella,Rheophily_abbrev,eros,0.75
Drunella,Thermal_pref,Cold stenothermal (<5 C),0.058823529
Drunella,Thermal_pref,Cold-cool eurythermal (0-15 C),0.529411765
Drunella,Thermal_pref,Cool-warm eurythermal (5-30 C),0.294117647
Drunella,Thermal_pref,Warm eurythermal (15-30 C),0.117647059
Drunella,Voltinism_abbrev,Bi_multivoltine,0.117647059
Drunella,Voltinism_abbrev,Univoltine,0.882352941
Dryops,Habit_prim,Climber,1
Dryops,Max_body_size_abbrev,Small,1
Dryops,Resp_abbrev,Plastron_spiracle,1
Dubiraphia,AdultFlyingStrength_abbrev,Weak,1
Dubiraphia,Emerge_season_1,Summer,1
Dubiraphia,Emerge_season_2,Fall,1
Dubiraphia,Emerge_synch_abbrev,Poorly,1
Dubiraphia,Feed_prim_abbrev,CG,0.9
Dubiraphia,Feed_prim_abbrev,HB,0.1
Dubiraphia,Female_disp_abbrev,High,1
Dubiraphia,Habit_prim,Clinger,1
Dubiraphia,Habit_sec,Climber,1
Dubiraphia,Max_body_size_abbrev,Small,1
Dubiraphia,Resp_abbrev,Gills,0.2
Dubiraphia,Resp_abbrev,Tegument,0.8
Dubiraphia,Rheophily_abbrev,depo_eros,0.75
Dubiraphia,Rheophily_abbrev,eros,0.25
Dubiraphia,Thermal_pref,Cold-cool eurythermal (0-15 C),0.333333333
Dubiraphia,Thermal_pref,Warm eurythermal (15-30 C),0.666666667
Dubiraphia,Voltinism_abbrev,Semivoltine,0.222222222
Dubiraphia,Voltinism_abbrev,Univoltine,0.777777778
Dysmicohermes,Feed_prim_abbrev,PR,1
Dysmicohermes,Habit_prim,Clinger,1
Dysmicohermes,Habit_sec,Climber,1
Dysmicohermes,Rheophily_abbrev,depo_eros,1
Dythemis,Emerge_season_1,Spring,0.5
Dythemis,Emerge_season_1,Summer,0.5
Dythemis,Emerge_season_2,Fall,0.75
Dythemis,Emerge_season_2,Summer,0.25
Dythemis,Feed_prim_abbrev,PR,1
Dythemis,Rheophily_abbrev,depo,1
Dytiscus,Emerge_season_1,Spring,0.333333333
Dytiscus,Emerge_season_1,Summer,0.666666667
Dytiscus,Emerge_season_2,Fall,0.666666667
Dytiscus,Emerge_season_2,Summer,0.333333333
Dytiscus,Feed_prim_abbrev,PR,1
Dytiscus,Habit_prim,Swimmer,1
Dytiscus,Max_body_size_abbrev,Large,1
Dytiscus,Resp_abbrev,Tegument,1
Dytiscus,Rheophily_abbrev,depo,1
Dytiscus,Thermal_pref,Warm eurythermal (15-30 C),1
Dytiscus,Voltinism_abbrev,Univoltine,1
Ecclisocosmoecus,AdultFlyingStrength_abbrev,Weak,1
Ecclisocosmoecus,Emerge_season_1,Summer,1
Ecclisocosmoecus,Emerge_season_2,Summer,1
Ecclisocosmoecus,Emerge_synch_abbrev,Well,1
Ecclisocosmoecus,Feed_prim_abbrev,HB,1
Ecclisocosmoecus,Female_disp_abbrev,Low,1
Ecclisocosmoecus,Habit_prim,Burrower,1
Ecclisocosmoecus,Max_body_size_abbrev,Large,0.333333333
Ecclisocosmoecus,Max_body_size_abbrev,Medium,0.666666667
Ecclisocosmoecus,Resp_abbrev,Gills,1
Ecclisocosmoecus,Rheophily_abbrev,eros,1
Ecclisocosmoecus,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Ecclisocosmoecus,Voltinism_abbrev,Semivoltine,1
Ecclisomyia,AdultFlyingStrength_abbrev,Weak,1
Ecclisomyia,Emerge_synch_abbrev,Well,1
Ecclisomyia,Feed_prim_abbrev,CG,1
Ecclisomyia,Female_disp_abbrev,Low,1
Ecclisomyia,Habit_prim,Clinger,1
Ecclisomyia,Max_body_size_abbrev,Large,0.333333333
Ecclisomyia,Max_body_size_abbrev,Medium,0.666666667
Ecclisomyia,Resp_abbrev,Gills,1
Ecclisomyia,Rheophily_abbrev,eros,1
Ecclisomyia,Thermal_pref,Cold-cool eurythermal (0-15 C),0.666666667
Ecclisomyia,Thermal_pref,Cool-warm eurythermal (5-30 C),0.333333333
Ecclisomyia,Voltinism_abbrev,Semivoltine,1
Eccoptura,AdultFlyingStrength_abbrev,Strong,1
Eccoptura,Emerge_season_1,Fall,0.25
Eccoptura,Emerge_season_1,Spring,0.75
Eccoptura,Emerge_season_2,Spring,0.25
Eccoptura,Emerge_season_2,Summer,0.75
Eccoptura,Emerge_synch_abbrev,Well,1
Eccoptura,Feed_prim_abbrev,PR,1
Eccoptura,Female_disp_abbrev,High,1
Eccoptura,Habit_prim,Clinger,1
Eccoptura,Max_body_size_abbrev,Large,1
Eccoptura,Resp_abbrev,Gills,1
Eccoptura,Rheophily_abbrev,eros,1
Eccoptura,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Eccoptura,Voltinism_abbrev,Semivoltine,0.5
Eccoptura,Voltinism_abbrev,Univoltine,0.5
Ecdyonurus,Emerge_season_1,Spring,0.428571429
Ecdyonurus,Emerge_season_1,Summer,0.571428571
Ecdyonurus,Emerge_season_2,Fall,0.5
Ecdyonurus,Emerge_season_2,Summer,0.5
Ecdyonurus,Feed_mode_sec,CG,1
Ecdyonurus,Feed_prim_abbrev,HB,1
Ecdyonurus,Habit_prim,Clinger,1
Ecdyonurus,Habit_sec,Swimmer,1
Ecdyonurus,Max_body_size_abbrev,Medium,0.333333333
Ecdyonurus,Max_body_size_abbrev,Small,0.666666667
Ecdyonurus,Rheophily_abbrev,eros,1
Ecdyonurus,Thermal_pref,Cold-cool eurythermal (0-15 C),0.4
Ecdyonurus,Thermal_pref,Cool-warm eurythermal (5-30 C),0.2
Ecdyonurus,Thermal_pref,Warm eurythermal (15-30 C),0.4
Ecdyonurus,Voltinism_abbrev,Univoltine,1
Ectemnia,AdultFlyingStrength_abbrev,Strong,1
Ectemnia,Emerge_synch_abbrev,Well,1
Ectemnia,Feed_prim_abbrev,CF,1
Ectemnia,Female_disp_abbrev,Low,1
Ectemnia,Habit_prim,Clinger,1
Ectemnia,Max_body_size_abbrev,Small,1
Ectemnia,Resp_abbrev,Tegument,1
Ectemnia,Rheophily_abbrev,eros,1
Ectemnia,Voltinism_abbrev,Bi_multivoltine,1
Ectopria,AdultFlyingStrength_abbrev,Weak,1
Ectopria,Emerge_synch_abbrev,Well,1
Ectopria,Feed_prim_abbrev,HB,1
Ectopria,Female_disp_abbrev,Low,1
Ectopria,Habit_prim,Clinger,1
Ectopria,Max_body_size_abbrev,Medium,0.75
Ectopria,Max_body_size_abbrev,Small,0.25
Ectopria,Resp_abbrev,Gills,1
Ectopria,Rheophily_abbrev,eros,1
Ectopria,Thermal_pref,Cool-warm eurythermal (5-30 C),1
Ectopria,Voltinism_abbrev,Semivoltine,1
Edmundsius,Emerge_season_1,Summer,1
Einfeldia,Emerge_season_1,Summer,0.666666667
Einfeldia,Emerge_season_1,Winter,0.333333333
Einfeldia,Emerge_season_2,Fall,1
Einfeldia,Feed_prim_abbrev,CG,1
Einfeldia,Habit_prim,Burrower,1
Einfeldia,Rheophily_abbrev,depo,0.4
Einfeldia,Rheophily_abbrev,depo_eros,0.6
Einfeldia,Thermal_pref,Warm eurythermal (15-30 C),1
Einfeldia,Voltinism_abbrev,Univoltine,1
Elgiva,Rheophily_abbrev,depo,1
Elgiva,Voltinism_abbrev,Bi_multivoltine,1
Elodes,Feed_prim_abbrev,CF,0.5
Elodes,Feed_prim_abbrev,HB,0.5
Elodes,Habit_prim,Climber,1
Elodes,Max_body_size_abbrev,Small,1
Elodes,Rheophily_abbrev,depo_eros,1
Elodes,Voltinism_abbrev,Univoltine,1
Emphyastes,Feed_prim_abbrev,SH,1
Emphyastes,Habit_prim,Clinger,1
Emphyastes,Rheophily_abbrev,depo,1
Enallagma,AdultFlyingStrength_abbrev,Weak,1
Enallagma,Emerge_season_1,Spring,0.616087751
Enallagma,Emerge_season_1,Summer,0.332723949
Enallagma,Emerge_season_1,Winter,0.0511883
Enallagma,Emerge_season_2,Fall,0.594149909
Enallagma,Emerge_season_2,Spring,0.054844607
Enallagma,Emerge_season_2,Summer,0.329067642
Enallagma,Emerge_season_2,Winter,0.021937843
Enallagma,Emerge_synch_abbrev,Well,1
Enallagma,Feed_prim_abbrev,PR,1
Enallagma,Female_disp_abbrev,Low,1
Enallagma,Habit_prim,Climber,0.620689655
Enallagma,Habit_prim,Clinger,0.034482759
Enallagma,Habit_prim,Sprawler,0.344827586
Enallagma,Habit_sec,Swimmer,1
Enallagma,Max_body_size_abbrev,Large,0.769230769
Enallagma,Max_body_size_abbrev,Medium,0.230769231
Enallagma,Resp_abbrev,Gills,0.25
Enallagma,Resp_abbrev,Tegument,0.75
Enallagma,Rheophily_abbrev,depo,0.992202729
Enallagma,Rheophily_abbrev,depo_eros,0.007797271
Enallagma,Thermal_pref,Cool-warm eurythermal (5-30 C),0.071428571
Enallagma,Thermal_pref,Hot euthermal (>30 C),0.928571429
Enallagma,Voltinism_abbrev,Bi_multivoltine,0.310344828
Enallagma,Voltinism_abbrev,Univoltine,0.689655172
Endochironomus,Emerge_season_1,Winter,1
Endochironomus,Emerge_season_2,Fall,1
Endochironomus,Feed_mode_sec,CF,1
Endochironomus,Feed_prim_abbrev,CG,0.2
Endochironomus,Feed_prim_abbrev,SH,0.8
Endochironomus,Habit_prim,Clinger,1
Endochironomus,Habit_sec,Planktonic,1
Endochironomus,Rheophily_abbrev,depo_eros,1
Endochironomus,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Endochironomus,Thermal_pref,Warm eurythermal (15-30 C),0.5
Endochironomus,Voltinism_abbrev,Semivoltine,1
Endotribelos,Feed_prim_abbrev,CG,1
Enochrus,AdultFlyingStrength_abbrev,Strong,0.5
Enochrus,AdultFlyingStrength_abbrev,Weak,0.5
Enochrus,Emerge_season_1,Summer,1
Enochrus,Emerge_season_2,Fall,1
Enochrus,Emerge_synch_abbrev,Well,1
Enochrus,Feed_prim_abbrev,CG,0.666666667
Enochrus,Feed_prim_abbrev,HB,0.083333333
Enochrus,Feed_prim_abbrev,PR,0.083333333
Enochrus,Feed_prim_abbrev,SH,0.166666667
Enochrus,Female_disp_abbrev,Low,1
Enochrus,Habit_prim,Burrower,0.4
Enochrus,Habit_prim,Sprawler,0.1
Enochrus,Habit_prim,Swimmer,0.5
Enochrus,Habit_sec,Climber,1
Enochrus,Max_body_size_abbrev,Medium,0.047619048
Enochrus,Max_body_size_abbrev,Small,0.952380952
Enochrus,Resp_abbrev,Tegument,1
Enochrus,Rheophily_abbrev,depo,1
Enochrus,Thermal_pref,Cool-warm eurythermal (5-30 C),0.333333333
Enochrus,Thermal_pref,Warm eurythermal (15-30 C),0.666666667
Enochrus,Voltinism_abbrev,Univoltine,1
Eobrachycentrus,Emerge_season_1,Spring,0.5
Eobrachycentrus,Emerge_season_1,Winter,0.5
Eobrachycentrus,Feed_prim_abbrev,SH,1
Eobrachycentrus,Habit_prim,Clinger,1
Eobrachycentrus,Max_body_size_abbrev,Medium,1
Eobrachycentrus,Thermal_pref,Cold stenothermal (<5 C),0.75
Eobrachycentrus,Thermal_pref,Cold-cool eurythermal (0-15 C),0.25
Eobrachycentrus,Voltinism_abbrev,Semivoltine,1
Eocosmoecus,AdultFlyingStrength_abbrev,Weak,1
Eocosmoecus,Emerge_synch_abbrev,Well,1
Eocosmoecus,Feed_prim_abbrev,SH,1
Eocosmoecus,Female_disp_abbrev,Low,1
Eocosmoecus,Habit_prim,Sprawler,1
Eocosmoecus,Max_body_size_abbrev,Large,0.5
Eocosmoecus,Max_body_size_abbrev,Medium,0.5
Eocosmoecus,Resp_abbrev,Gills,1
Eocosmoecus,Rheophily_abbrev,depo_eros,1
Eocosmoecus,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Eocosmoecus,Voltinism_abbrev,Semivoltine,1
Epeorus,AdultFlyingStrength_abbrev,Weak,1
Epeorus,Emerge_season_1,Spring,0.515151515
Epeorus,Emerge_season_1,Summer,0.424242424
Epeorus,Emerge_season_1,Winter,0.060606061
Epeorus,Emerge_season_2,Fall,0.095238095
Epeorus,Emerge_season_2,Spring,0.19047619
Epeorus,Emerge_season_2,Summer,0.714285714
Epeorus,Emerge_synch_abbrev,Poorly,0.2
Epeorus,Emerge_synch_abbrev,Well,0.8
Epeorus,Feed_mode_sec,HB,1
Epeorus,Feed_prim_abbrev,CG,0.8
Epeorus,Feed_prim_abbrev,HB,0.2
Epeorus,Female_disp_abbrev,Low,1
Epeorus,Habit_prim,Clinger,1
Epeorus,Max_body_size_abbrev,Medium,1
Epeorus,Resp_abbrev,Gills,0.888888889
Epeorus,Resp_abbrev,Tegument,0.111111111
Epeorus,Rheophily_abbrev,depo_eros,0.363636364
Epeorus,Rheophily_abbrev,eros,0.636363636
Epeorus,Thermal_pref,Cold stenothermal (<5 C),0.058823529
Epeorus,Thermal_pref,Cold-cool eurythermal (0-15 C),0.529411765
Epeorus,Thermal_pref,Cool-warm eurythermal (5-30 C),0.294117647
Epeorus,Thermal_pref,Warm eurythermal (15-30 C),0.117647059
Epeorus,Voltinism_abbrev,Univoltine,1
Ephemera,AdultFlyingStrength_abbrev,Weak,1
Ephemera,Emerge_season_1,Spring,0.578947368
Ephemera,Emerge_season_1,Summer,0.421052632
Ephemera,Emerge_season_2,Fall,0.133333333
Ephemera,Emerge_season_2,Spring,0.133333333
Ephemera,Emerge_season_2,Summer,0.733333333
Ephemera,Emerge_synch_abbrev,Poorly,1
Ephemera,Feed_mode_sec,HB,0.5
Ephemera,Feed_mode_sec,PR,0.5
Ephemera,Feed_prim_abbrev,CF,0.066666667
Ephemera,Feed_prim_abbrev,CG,0.866666667
Ephemera,Feed_prim_abbrev,SH,0.066666667
Ephemera,Female_disp_abbrev,Low,1
Ephemera,Habit_prim,Burrower,1
Ephemera,Max_body_size_abbrev,Large,0.7
Ephemera,Max_body_size_abbrev,Medium,0.3
Ephemera,Resp_abbrev,Gills,0.9
Ephemera,Resp_abbrev,Tegument,0.1
Ephemera,Rheophily_abbrev,depo,0.5
Ephemera,Rheophily_abbrev,depo_eros,0.25
Ephemera,Rheophily_abbrev,eros,0.25
Ephemera,Thermal_pref,Cold-cool eurythermal (0-15 C),0.444444444
Ephemera,Thermal_pref,Cool-warm eurythermal (5-30 C),0.222222222
Ephemera,Thermal_pref,Warm eurythermal (15-30 C),0.333333333
Ephemera,Voltinism_abbrev,Semivoltine,0.555555556
Ephemera,Voltinism_abbrev,Univoltine,0.444444444
Ephemerella,AdultFlyingStrength_abbrev,Weak,1
Ephemerella,Emerge_season_1,Spring,0.736842105
Ephemerella,Emerge_season_1,Summer,0.184210526
Ephemerella,Emerge_season_1,Winter,0.078947368
Ephemerella,Emerge_season_2,Fall,0.136363636
Ephemerella,Emerge_season_2,Spring,0.181818182
Ephemerella,Emerge_season_2,Summer,0.681818182
Ephemerella,Emerge_synch_abbrev,Well,1
Ephemerella,Feed_mode_sec,CG,0.181818182
Ephemerella,Feed_mode_sec,HB,0.727272727
Ephemerella,Feed_mode_sec,PR,0.090909091
Ephemerella,Feed_prim_abbrev,CG,0.769230769
Ephemerella,Feed_prim_abbrev,HB,0.076923077
Ephemerella,Feed_prim_abbrev,SH,0.153846154
Ephemerella,Female_disp_abbrev,Low,1
Ephemerella,Habit_prim,Clinger,0.769230769
Ephemerella,Habit_prim,Sprawler,0.230769231
Ephemerella,Habit_sec,Swimmer,1
Ephemerella,Max_body_size_abbrev,Medium,0.5
Ephemerella,Max_body_size_abbrev,Small,0.5
Ephemerella,Resp_abbrev,Gills,0.9375
Ephemerella,Resp_abbrev,Tegument,0.0625
Ephemerella,Rheophily_abbrev,depo,0.133333333
Ephemerella,Rheophily_abbrev,depo_eros,0.333333333
Ephemerella,Rheophily_abbrev,eros,0.533333333
Ephemerella,Thermal_pref,Cold-cool eurythermal (0-15 C),0.346153846
Ephemerella,Thermal_pref,Cool-warm eurythermal (5-30 C),0.576923077
Ephemerella,Thermal_pref,Warm eurythermal (15-30 C),0.076923077
Ephemerella,Voltinism_abbrev,Bi_multivoltine,0.105263158
Ephemerella,Voltinism_abbrev,Semivoltine,0.052631579
Ephemerella,Voltinism_abbrev,Univoltine,0.842105263
Ephoron,AdultFlyingStrength_abbrev,Weak,1
Ephoron,Emerge_season_1,Spring,0.5
Ephoron,Emerge_season_1,Summer,0.5
Ephoron,Emerge_season_2,Summer,1
Ephoron,Emerge_synch_abbrev,Poorly,1
Ephoron,Feed_prim_abbrev,CG,1
Ephoron,Female_disp_abbrev,Low,1
Ephoron,Habit_prim,Burrower,1
Ephoron,Max_body_size_abbrev,Medium,1
Ephoron,Resp_abbrev,Gills,1
Ephoron,Rheophily_abbrev,depo_eros,0.428571429
Ephoron,Rheophily_abbrev,eros,0.571428571
Ephoron,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Ephoron,Thermal_pref,Warm eurythermal (15-30 C),0.5
Ephoron,Voltinism_abbrev,Univoltine,1
Ephydra,AdultFlyingStrength_abbrev,Weak,1
Ephydra,Emerge_synch_abbrev,Poorly,1
Ephydra,Feed_mode_sec,CG,1
Ephydra,Feed_prim_abbrev,CG,0.333333333
Ephydra,Feed_prim_abbrev,SH,0.666666667
Ephydra,Female_disp_abbrev,Low,1
Ephydra,Habit_prim,Burrower,0.333333333
Ephydra,Habit_prim,Sprawler,0.666666667
Ephydra,Habit_sec,Burrower,1
Ephydra,Max_body_size_abbrev,Medium,1
Ephydra,Resp_abbrev,Tegument,1
Ephydra,Rheophily_abbrev,depo,1
Ephydra,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Ephydra,Thermal_pref,Warm eurythermal (15-30 C),0.5
Ephydra,Voltinism_abbrev,Bi_multivoltine,1
Epiaeschna,AdultFlyingStrength_abbrev,Strong,1
Epiaeschna,Emerge_season_1,Spring,0.625
Epiaeschna,Emerge_season_1,Summer,0.208333333
Epiaeschna,Emerge_season_1,Winter,0.166666667
Epiaeschna,Emerge_season_2,Fall,0.708333333
Epiaeschna,Emerge_season_2,Spring,0.083333333
Epiaeschna,Emerge_season_2,Summer,0.208333333
Epiaeschna,Emerge_synch_abbrev,Well,1
Epiaeschna,Feed_prim_abbrev,PR,1
Epiaeschna,Female_disp_abbrev,High,1
Epiaeschna,Habit_prim,Climber,0.833333333
Epiaeschna,Habit_prim,Clinger,0.166666667
Epiaeschna,Habit_sec,Sprawler,0.666666667
Epiaeschna,Habit_sec,Swimmer,0.333333333
Epiaeschna,Max_body_size_abbrev,Large,1
Epiaeschna,Resp_abbrev,Gills,1
Epiaeschna,Rheophily_abbrev,depo,0.916666667
Epiaeschna,Rheophily_abbrev,depo_eros,0.083333333
Epiaeschna,Thermal_pref,Cool-warm eurythermal (5-30 C),1
Epiaeschna,Voltinism_abbrev,Semivoltine,1
Epiphragma,AdultFlyingStrength_abbrev,Weak,1
Epiphragma,Emerge_synch_abbrev,Poorly,1
Epiphragma,Feed_prim_abbrev,SH,1
Epiphragma,Female_disp_abbrev,Low,1
Epiphragma,Max_body_size_abbrev,Medium,1
Epiphragma,Resp_abbrev,Gills,1
Epiphragma,Rheophily_abbrev,depo_eros,1
Epiphragma,Voltinism_abbrev,Univoltine,1
Epitheca,AdultFlyingStrength_abbrev,Strong,1
Epitheca,Emerge_season_1,Fall,0.011363636
Epitheca,Emerge_season_1,Spring,0.818181818
Epitheca,Emerge_season_1,Summer,0.090909091
Epitheca,Emerge_season_1,Winter,0.079545455
Epitheca,Emerge_season_2,Fall,0.208092486
Epitheca,Emerge_season_2,Spring,0.173410405
Epitheca,Emerge_season_2,Summer,0.595375723
Epitheca,Emerge_season_2,Winter,0.023121387
Epitheca,Emerge_synch_abbrev,Well,1
Epitheca,Feed_prim_abbrev,PR,1
Epitheca,Female_disp_abbrev,High,1
Epitheca,Habit_prim,Climber,0.571428571
Epitheca,Habit_prim,Clinger,0.047619048
Epitheca,Habit_prim,Sprawler,0.380952381
Epitheca,Habit_sec,Climber,0.375
Epitheca,Habit_sec,Sprawler,0.5
Epitheca,Habit_sec,Swimmer,0.125
Epitheca,Max_body_size_abbrev,Large,1
Epitheca,Resp_abbrev,Gills,1
Epitheca,Rheophily_abbrev,depo,1
Epitheca,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Epitheca,Thermal_pref,Warm eurythermal (15-30 C),0.5
Epitheca,Voltinism_abbrev,Semivoltine,0.8
Epitheca,Voltinism_abbrev,Univoltine,0.2
Epoicocladius,Emerge_season_1,Winter,1
Epoicocladius,Emerge_season_2,Fall,0.5
Epoicocladius,Emerge_season_2,Summer,0.5
Epoicocladius,Feed_mode_sec,PA,1
Epoicocladius,Feed_prim_abbrev,CG,1
Epoicocladius,Habit_prim,Burrower,1
Epoicocladius,Max_body_size_abbrev,Small,1
Epoicocladius,Rheophily_abbrev,depo_eros,0.666666667
Epoicocladius,Rheophily_abbrev,eros,0.333333333
Epoicocladius,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Epoicocladius,Voltinism_abbrev,Univoltine,1
Erioptera,AdultFlyingStrength_abbrev,Weak,1
Erioptera,Emerge_synch_abbrev,Poorly,1
Erioptera,Feed_prim_abbrev,CG,1
Erioptera,Female_disp_abbrev,Low,1
Erioptera,Habit_prim,Burrower,1
Erioptera,Max_body_size_abbrev,Medium,1
Erioptera,Resp_abbrev,Gills,1
Erioptera,Rheophily_abbrev,depo_eros,1
Erioptera,Thermal_pref,Cool-warm eurythermal (5-30 C),1
Erioptera,Voltinism_abbrev,Univoltine,1
Eristalis,Feed_prim_abbrev,CG,1
Eristalis,Habit_prim,Burrower,1
Erpetogomphus,AdultFlyingStrength_abbrev,Strong,1
Erpetogomphus,Emerge_season_1,Fall,0.047619048
Erpetogomphus,Emerge_season_1,Spring,0.452380952
Erpetogomphus,Emerge_season_1,Summer,0.5
Erpetogomphus,Emerge_season_2,Fall,0.682926829
Erpetogomphus,Emerge_season_2,Summer,0.317073171
Erpetogomphus,Emerge_synch_abbrev,Well,1
Erpetogomphus,Feed_prim_abbrev,PR,1
Erpetogomphus,Female_disp_abbrev,Low,1
Erpetogomphus,Habit_prim,Burrower,0.9
Erpetogomphus,Habit_prim,Climber,0.1
Erpetogomphus,Max_body_size_abbrev,Large,1
Erpetogomphus,Resp_abbrev,Gills,1
Erpetogomphus,Rheophily_abbrev,depo,0.444444444
Erpetogomphus,Rheophily_abbrev,depo_eros,0.444444444
Erpetogomphus,Rheophily_abbrev,eros,0.111111111
Erpetogomphus,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Erpetogomphus,Thermal_pref,Hot euthermal (>30 C),0.25
Erpetogomphus,Thermal_pref,Warm eurythermal (15-30 C),0.25
Erpetogomphus,Voltinism_abbrev,Semivoltine,1
Erythemis,AdultFlyingStrength_abbrev,Strong,1
Erythemis,Emerge_season_1,Fall,0.035714286
Erythemis,Emerge_season_1,Spring,0.785714286
Erythemis,Emerge_season_1,Summer,0.071428571
Erythemis,Emerge_season_1,Winter,0.107142857
Erythemis,Emerge_season_2,Fall,0.714285714
Erythemis,Emerge_season_2,Spring,0.142857143
Erythemis,Emerge_season_2,Summer,0.071428571
Erythemis,Emerge_season_2,Winter,0.071428571
Erythemis,Emerge_synch_abbrev,Poorly,0.666666667
Erythemis,Emerge_synch_abbrev,Well,0.333333333
Erythemis,Feed_prim_abbrev,PR,1
Erythemis,Female_disp_abbrev,High,1
Erythemis,Habit_prim,Climber,0.5
Erythemis,Habit_prim,Sprawler,0.5
Erythemis,Max_body_size_abbrev,Large,1
Erythemis,Rheophily_abbrev,depo,1
Erythemis,Thermal_pref,Cool-warm eurythermal (5-30 C),0.25
Erythemis,Thermal_pref,Warm eurythermal (15-30 C),0.75
Erythemis,Voltinism_abbrev,Bi_multivoltine,0.75
Erythemis,Voltinism_abbrev,Univoltine,0.25
Erythrodiplax,AdultFlyingStrength_abbrev,Weak,1
Erythrodiplax,Emerge_season_1,Fall,0.071428571
Erythrodiplax,Emerge_season_1,Spring,0.571428571
Erythrodiplax,Emerge_season_1,Summer,0.321428571
Erythrodiplax,Emerge_season_1,Winter,0.035714286
Erythrodiplax,Emerge_season_2,Fall,0.535714286
Erythrodiplax,Emerge_season_2,Spring,0.142857143
Erythrodiplax,Emerge_season_2,Summer,0.107142857
Erythrodiplax,Emerge_season_2,Winter,0.214285714
Erythrodiplax,Feed_prim_abbrev,PR,1
Erythrodiplax,Habit_prim,Climber,1
Erythrodiplax,Max_body_size_abbrev,Medium,1
Erythrodiplax,Rheophily_abbrev,depo,1
Erythrodiplax,Thermal_pref,Warm eurythermal (15-30 C),1
Erythrodiplax,Voltinism_abbrev,Bi_multivoltine,1
Eubrianax,AdultFlyingStrength_abbrev,Weak,1
Eubrianax,Emerge_synch_abbrev,Well,1
Eubrianax,Feed_prim_abbrev,HB,1
Eubrianax,Female_disp_abbrev,Low,1
Eubrianax,Habit_prim,Clinger,1
Eubrianax,Max_body_size_abbrev,Small,1
Eubrianax,Resp_abbrev,Gills,1
Eubrianax,Rheophily_abbrev,depo_eros,1
Eubrianax,Thermal_pref,Cool-warm eurythermal (5-30 C),1
Eubrianax,Voltinism_abbrev,Semivoltine,1
Eucapnopsis,AdultFlyingStrength_abbrev,Weak,1
Eucapnopsis,Emerge_season_1,Spring,0.291666667
Eucapnopsis,Emerge_season_1,Summer,0.125
Eucapnopsis,Emerge_season_1,Winter,0.583333333
Eucapnopsis,Emerge_season_2,Spring,0.47826087
Eucapnopsis,Emerge_season_2,Summer,0.52173913
Eucapnopsis,Emerge_synch_abbrev,Well,1
Eucapnopsis,Feed_prim_abbrev,SH,1
Eucapnopsis,Female_disp_abbrev,Low,1
Eucapnopsis,Habit_prim,Sprawler,1
Eucapnopsis,Max_body_size_abbrev,Small,1
Eucapnopsis,Resp_abbrev,Tegument,1
Eucapnopsis,Rheophily_abbrev,depo_eros,1
